station_id,datetime,total_ports,available_ports,wait_time_min,charging_rate_kw,charger_type,plug_type,city
6,2025-07-03 23:23:40,7,0,35,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-06 01:09:40,6,0,23,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-09 06:35:40,8,0,48,25.5,DC_FAST,CCS,Bangalore
5,2025-07-09 13:01:40,9,0,36,16.75,AC_LEVEL2,CCS,Hyderabad
3,2025-07-03 21:01:40,6,0,26,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-04 05:47:40,12,0,47,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-06 17:27:40,9,0,34,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-07 11:09:40,12,0,45,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-10 09:29:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-08 16:51:40,9,0,35,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-07 21:18:40,10,0,47,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-04 23:58:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
5,2025-07-11 04:40:40,9,0,44,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-07 05:49:40,10,0,40,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-08 11:59:40,12,0,52,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-03 17:27:40,10,0,48,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-04 14:12:40,12,0,49,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-04 14:50:40,6,0,19,30.0,DC_FAST,CCS,Mumbai
1,2025-07-05 20:20:40,10,0,41,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-03 15:30:40,6,0,27,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-04 03:03:40,6,0,17,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-04 13:03:40,9,0,36,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-03 21:17:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-06 11:03:40,10,0,34,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-05 18:15:40,7,0,28,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-09 15:58:40,9,0,44,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-04 13:56:40,7,0,38,27.25,DC_FAST,Type2,Hyderabad
2,2025-07-11 01:47:40,8,0,29,25.5,DC_FAST,CCS,Bangalore
2,2025-07-06 05:12:40,8,0,35,25.5,DC_FAST,CCS,Bangalore
4,2025-07-06 14:45:40,12,0,55,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-06 04:24:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-09 21:21:40,6,0,26,30.0,DC_FAST,CCS,Mumbai
6,2025-07-10 07:27:40,7,0,27,27.25,DC_FAST,Type2,Hyderabad
2,2025-07-08 03:08:40,8,0,29,25.5,DC_FAST,CCS,Bangalore
6,2025-07-05 01:19:40,7,0,35,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-04 17:28:40,6,0,28,30.0,DC_FAST,CCS,Mumbai
8,2025-07-07 20:16:40,6,0,35,30.0,DC_FAST,CCS,Mumbai
4,2025-07-06 21:06:40,12,0,59,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-09 06:25:40,8,0,35,25.5,DC_FAST,CCS,Bangalore
7,2025-07-08 17:25:40,10,0,46,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-07 04:39:40,8,0,45,25.5,DC_FAST,CCS,Bangalore
4,2025-07-10 12:44:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-10 13:24:40,9,0,30,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-03 10:53:40,9,0,40,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-07 20:41:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-07 06:49:40,10,0,47,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-06 19:47:40,9,0,39,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-07 04:35:40,10,0,39,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-09 14:46:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
4,2025-07-08 18:22:40,12,0,53,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-08 22:08:40,6,0,35,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-10 09:37:40,6,0,29,30.0,DC_FAST,CCS,Mumbai
4,2025-07-09 18:48:40,12,0,55,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-07 20:15:40,6,0,20,30.0,DC_FAST,CCS,Mumbai
7,2025-07-03 11:06:40,10,0,48,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-08 19:04:40,7,0,37,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-06 04:48:40,10,0,52,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-10 20:04:40,10,0,35,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-04 10:54:40,7,0,37,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-08 10:02:40,12,0,56,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-07 20:58:40,8,0,42,25.5,DC_FAST,CCS,Bangalore
7,2025-07-09 12:03:40,10,0,50,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-05 01:34:40,9,0,40,16.75,AC_LEVEL2,CCS,Hyderabad
3,2025-07-06 17:30:40,6,0,34,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-05 04:26:40,12,0,44,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-10 14:42:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
2,2025-07-05 23:32:40,8,0,29,25.5,DC_FAST,CCS,Bangalore
7,2025-07-04 02:09:40,10,0,41,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-08 11:34:40,8,0,40,25.5,DC_FAST,CCS,Bangalore
3,2025-07-09 06:33:40,6,0,16,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-08 09:06:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-09 16:51:40,6,0,24,30.0,DC_FAST,CCS,Mumbai
2,2025-07-07 12:44:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
7,2025-07-06 05:01:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-09 07:20:40,6,0,28,30.0,DC_FAST,CCS,Mumbai
1,2025-07-09 18:47:40,10,0,40,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-10 00:01:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-07 06:17:40,6,0,34,30.0,DC_FAST,CCS,Mumbai
2,2025-07-11 08:04:40,8,0,40,25.5,DC_FAST,CCS,Bangalore
8,2025-07-09 21:49:40,6,0,26,30.0,DC_FAST,CCS,Mumbai
7,2025-07-10 01:59:40,10,0,39,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-05 14:00:40,7,0,36,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-06 03:05:40,9,0,44,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-11 08:46:40,6,0,19,30.0,DC_FAST,CCS,Mumbai
6,2025-07-06 05:55:40,7,0,24,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-11 06:53:40,9,0,45,16.75,AC_LEVEL2,CCS,Hyderabad
3,2025-07-04 22:54:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
7,2025-07-07 00:57:40,10,0,48,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-07 18:30:40,6,0,31,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-04 19:22:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
7,2025-07-09 07:26:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-07 16:50:40,7,0,39,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-10 18:36:40,9,0,42,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-04 13:57:40,10,0,47,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-09 07:09:40,6,0,34,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-06 19:12:40,7,0,30,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-10 04:32:40,6,0,31,30.0,DC_FAST,CCS,Mumbai
2,2025-07-06 10:42:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
4,2025-07-03 18:07:40,12,0,49,28.0,DC_FAST,CHAdeMO,Gurugram
6,2025-07-04 12:01:40,7,0,25,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-08 03:30:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-08 23:08:40,6,0,26,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-06 06:43:40,7,0,34,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-11 07:51:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-07 07:37:40,9,0,34,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-07 19:24:40,6,0,29,30.0,DC_FAST,CCS,Mumbai
6,2025-07-03 20:12:40,7,0,33,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-09 23:12:40,9,0,44,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-11 05:30:40,8,0,28,25.5,DC_FAST,CCS,Bangalore
5,2025-07-08 13:34:40,9,0,46,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-04 23:00:40,7,0,38,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-10 10:28:40,9,0,39,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-10 16:47:40,9,0,32,16.75,AC_LEVEL2,CCS,Hyderabad
3,2025-07-05 21:47:40,6,0,29,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-10 12:33:40,6,0,30,30.0,DC_FAST,CCS,Mumbai
7,2025-07-05 03:03:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-04 11:20:40,7,0,24,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-10 12:55:40,6,0,31,30.0,DC_FAST,CCS,Mumbai
2,2025-07-04 23:57:40,8,0,35,25.5,DC_FAST,CCS,Bangalore
4,2025-07-10 14:35:40,12,0,55,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-05 13:06:40,10,0,47,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-09 16:14:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
6,2025-07-07 03:42:40,7,0,31,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-04 13:43:40,7,0,39,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-03 21:52:40,10,0,45,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-07 23:32:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-04 15:54:40,10,0,36,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-09 11:03:40,9,0,42,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-09 13:48:40,10,0,49,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-03 23:51:40,6,0,22,30.0,DC_FAST,CCS,Mumbai
4,2025-07-10 05:13:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-05 03:07:40,12,0,55,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-10 13:54:40,10,0,35,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-09 16:43:40,6,0,20,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-05 21:06:40,12,0,53,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-05 05:28:40,6,0,30,30.0,DC_FAST,CCS,Mumbai
2,2025-07-08 18:50:40,8,0,30,25.5,DC_FAST,CCS,Bangalore
3,2025-07-06 17:30:40,6,0,23,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-04 03:32:40,9,0,37,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-04 14:30:40,10,0,37,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-09 08:50:40,10,0,36,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-10 18:21:40,6,0,32,30.0,DC_FAST,CCS,Mumbai
6,2025-07-03 13:18:40,7,0,21,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-10 12:09:40,9,0,41,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-06 02:54:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-06 19:25:40,12,0,55,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-09 01:11:40,6,0,17,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-11 00:49:40,12,0,57,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-07 22:27:40,6,0,20,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-07 17:07:40,8,0,35,25.5,DC_FAST,CCS,Bangalore
4,2025-07-09 17:59:40,12,0,46,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-07 04:17:40,6,0,19,30.0,DC_FAST,CCS,Mumbai
5,2025-07-04 09:34:40,9,0,47,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-09 15:06:40,10,0,54,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-03 18:54:40,6,0,29,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-04 08:09:40,10,0,44,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-10 02:53:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-07 16:45:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
2,2025-07-05 08:27:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
8,2025-07-07 21:16:40,6,0,31,30.0,DC_FAST,CCS,Mumbai
3,2025-07-08 20:18:40,6,0,29,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-08 15:24:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
2,2025-07-08 17:51:40,8,0,32,25.5,DC_FAST,CCS,Bangalore
8,2025-07-04 18:44:40,6,0,32,30.0,DC_FAST,CCS,Mumbai
5,2025-07-04 05:40:40,9,0,38,16.75,AC_LEVEL2,CCS,Hyderabad
3,2025-07-08 11:38:40,6,0,28,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-04 19:13:40,9,0,48,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-06 13:20:40,12,0,53,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-05 07:30:40,8,0,41,25.5,DC_FAST,CCS,Bangalore
8,2025-07-09 02:02:40,6,0,20,30.0,DC_FAST,CCS,Mumbai
2,2025-07-07 09:46:40,8,0,31,25.5,DC_FAST,CCS,Bangalore
1,2025-07-07 07:27:40,10,0,38,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-06 07:17:40,12,0,57,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-07 08:09:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-04 11:52:40,10,0,53,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-05 10:44:40,10,0,59,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-04 18:10:40,9,0,42,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-05 07:30:40,9,0,37,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-10 06:11:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-08 21:07:40,8,0,27,25.5,DC_FAST,CCS,Bangalore
7,2025-07-11 00:32:40,10,0,41,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-06 23:59:40,8,0,32,25.5,DC_FAST,CCS,Bangalore
2,2025-07-07 15:00:40,8,0,37,25.5,DC_FAST,CCS,Bangalore
3,2025-07-05 00:05:40,6,0,21,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-03 13:03:40,8,0,32,25.5,DC_FAST,CCS,Bangalore
6,2025-07-05 20:57:40,7,0,28,27.25,DC_FAST,Type2,Hyderabad
2,2025-07-08 16:55:40,8,0,42,25.5,DC_FAST,CCS,Bangalore
7,2025-07-08 08:33:40,10,0,45,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-11 08:17:40,8,0,37,25.5,DC_FAST,CCS,Bangalore
7,2025-07-07 21:21:40,10,0,40,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-10 04:11:40,6,0,28,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-08 10:00:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
6,2025-07-06 09:22:40,7,0,28,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-06 01:43:40,10,0,40,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-07 01:29:40,6,0,27,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-10 02:37:40,7,0,25,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-03 16:54:40,9,0,45,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-10 02:10:40,8,0,34,25.5,DC_FAST,CCS,Bangalore
3,2025-07-05 18:05:40,6,0,33,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-06 15:00:40,9,0,29,16.75,AC_LEVEL2,CCS,Hyderabad
3,2025-07-03 21:15:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-06 06:34:40,12,0,48,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-09 10:33:40,12,0,49,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-07 09:44:40,9,0,40,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-07 14:14:40,12,0,53,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-04 12:45:40,6,0,31,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-03 10:42:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
4,2025-07-10 06:35:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-11 10:00:40,8,0,37,25.5,DC_FAST,CCS,Bangalore
1,2025-07-07 15:09:40,10,0,40,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-05 02:53:40,6,0,23,30.0,DC_FAST,CCS,Mumbai
6,2025-07-07 23:59:40,7,0,32,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-05 19:43:40,10,0,45,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-03 23:22:40,6,0,28,30.0,DC_FAST,CCS,Mumbai
6,2025-07-04 02:40:40,7,0,33,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-05 10:44:40,10,0,41,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-07 23:59:40,6,0,28,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-08 20:12:40,10,0,48,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-04 01:13:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-04 09:25:40,10,0,44,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-04 03:32:40,6,0,32,30.0,DC_FAST,CCS,Mumbai
5,2025-07-09 04:18:40,9,0,33,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-04 06:08:40,8,0,34,25.5,DC_FAST,CCS,Bangalore
2,2025-07-08 12:07:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
6,2025-07-10 07:32:40,7,0,22,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-05 08:54:40,6,0,21,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-08 09:07:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-06 05:21:40,7,0,31,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-07 07:18:40,9,0,32,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-04 21:18:40,10,0,44,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-09 10:28:40,6,0,19,30.0,DC_FAST,CCS,Mumbai
4,2025-07-07 18:04:40,12,0,52,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-03 23:44:40,10,0,52,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-09 08:25:40,12,0,53,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-05 23:31:40,9,0,39,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-03 13:34:40,6,0,26,30.0,DC_FAST,CCS,Mumbai
8,2025-07-07 16:13:40,6,0,25,30.0,DC_FAST,CCS,Mumbai
2,2025-07-09 09:12:40,8,0,39,25.5,DC_FAST,CCS,Bangalore
5,2025-07-10 19:24:40,9,0,46,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-08 02:49:40,7,0,34,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-06 18:46:40,10,0,44,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-08 23:23:40,12,0,55,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-03 12:46:40,8,0,33,25.5,DC_FAST,CCS,Bangalore
8,2025-07-10 13:09:40,6,0,17,30.0,DC_FAST,CCS,Mumbai
3,2025-07-09 20:19:40,6,0,28,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-04 19:46:40,9,0,42,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-04 10:00:40,7,0,34,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-11 07:29:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-09 07:43:40,9,0,44,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-05 02:15:40,10,0,51,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-09 15:07:40,6,0,22,12.0,AC_LEVEL1,Type2,Gurugram
7,2025-07-08 20:28:40,10,0,41,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-09 18:36:40,10,0,36,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-07 04:31:40,10,0,46,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-04 00:25:40,10,0,40,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-05 17:36:40,9,0,34,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-09 19:26:40,7,0,38,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-09 14:34:40,6,0,23,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-07 21:42:40,8,0,34,25.5,DC_FAST,CCS,Bangalore
8,2025-07-05 09:12:40,6,0,27,30.0,DC_FAST,CCS,Mumbai
6,2025-07-03 21:57:40,7,0,30,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-07 14:26:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
7,2025-07-09 07:43:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-06 16:07:40,8,0,35,25.5,DC_FAST,CCS,Bangalore
4,2025-07-05 21:50:40,12,0,63,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-10 16:44:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-08 21:09:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-06 00:41:40,6,0,26,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-07 22:54:40,6,0,27,30.0,DC_FAST,CCS,Mumbai
3,2025-07-04 01:43:40,6,0,23,12.0,AC_LEVEL1,Type2,Gurugram
7,2025-07-05 02:38:40,10,0,35,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-09 12:45:40,7,0,30,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-08 00:27:40,6,0,17,30.0,DC_FAST,CCS,Mumbai
1,2025-07-06 17:55:40,10,0,45,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-09 04:52:40,6,0,31,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-10 11:30:40,8,0,34,25.5,DC_FAST,CCS,Bangalore
6,2025-07-04 05:36:40,7,0,30,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-03 18:20:40,10,0,40,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-07 06:23:40,10,0,45,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-06 16:33:40,12,0,56,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-06 14:11:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-07 13:05:40,12,0,47,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-07 09:39:40,10,0,39,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-09 07:06:40,10,0,50,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-04 22:58:40,6,0,34,30.0,DC_FAST,CCS,Mumbai
8,2025-07-05 09:35:40,6,0,37,30.0,DC_FAST,CCS,Mumbai
8,2025-07-05 04:18:40,6,0,31,30.0,DC_FAST,CCS,Mumbai
3,2025-07-07 15:23:40,6,0,15,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-11 06:16:40,8,0,34,25.5,DC_FAST,CCS,Bangalore
1,2025-07-03 11:38:40,10,0,44,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-10 16:17:40,8,0,31,25.5,DC_FAST,CCS,Bangalore
2,2025-07-05 07:18:40,8,0,42,25.5,DC_FAST,CCS,Bangalore
4,2025-07-04 17:25:40,12,0,53,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-04 08:17:40,6,0,26,30.0,DC_FAST,CCS,Mumbai
5,2025-07-05 16:39:40,9,0,36,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-10 20:58:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-07 19:54:40,6,0,28,12.0,AC_LEVEL1,Type2,Gurugram
7,2025-07-04 14:38:40,10,0,50,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-10 19:45:40,6,0,23,30.0,DC_FAST,CCS,Mumbai
7,2025-07-07 12:04:40,10,0,44,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-07 00:48:40,8,0,30,25.5,DC_FAST,CCS,Bangalore
8,2025-07-10 00:02:40,6,0,30,30.0,DC_FAST,CCS,Mumbai
5,2025-07-06 22:06:40,9,0,42,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-05 23:43:40,12,0,51,28.0,DC_FAST,CHAdeMO,Gurugram
6,2025-07-11 02:43:40,7,0,29,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-03 21:24:40,7,0,34,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-08 11:51:40,7,0,39,27.25,DC_FAST,Type2,Hyderabad
2,2025-07-03 23:57:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
1,2025-07-04 14:07:40,10,0,46,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-09 22:44:40,10,0,45,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-07 03:30:40,9,0,32,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-09 04:34:40,10,0,44,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-09 06:18:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
7,2025-07-10 16:40:40,10,0,35,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-04 17:05:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
